user_id,domain,level,priority,is_on_time,free_time_rto,punct_score
5,1,1,3,1,0.05,0
5,1,1,3,1,0.05,0
5,1,1,3,1,0,0
|
6,1,1,3,1,0.5,0
6,1,1,3,1,0.45,0
6,1,1,3,1,0.4,0
6,1,1,3,1,0.35,0
6,1,1,3,1,0.35,0
6,1,1,3,1,0.3,0
6,1,0,3,1,0.25,0
6,1,0,3,1,0.2,0
6,1,0,3,1,0.2,0
6,1,0,3,1,0.2,0
6,1,0,3,1,0.15,0
6,1,0,3,1,0.15,0
6,1,0,3,1,0.1,0
6,1,0,3,1,0.05,0
6,1,0,3,1,0.05,0
6,1,0,3,1,0.05,0
6,1,0,3,1,0,0
|
7,1,0,3,1,0.5,0
7,1,0,3,1,0.45,0
7,1,0,3,1,0.4,0
7,1,0,3,1,0.35,0
7,1,0,3,1,0.35,0
7,1,0,3,1,0.3,0
7,1,0,3,1,0.25,0
7,1,0,3,1,0.2,0
7,1,0,3,1,0.2,0
7,1,0,3,1,0.2,0
7,1,0,3,1,0.15,0
7,1,0,3,1,0.15,0
7,1,0,3,1,0.1,0
7,1,0,3,1,0.05,0
7,1,0,3,1,0.05,0
7,1,0,3,1,0.05,0
7,1,0,3,1,0,0
|
8,1,3,2,1,0.5,0
8,1,3,2,1,0.45,0
8,1,3,2,1,0.4,0
8,1,3,2,1,0.35,0
8,1,3,2,1,0.35,0
8,1,3,2,1,0.3,0
8,1,3,2,1,0.25,0
8,1,3,2,1,0.2,0
8,1,3,2,1,0.2,0
8,1,3,2,1,0.2,0
8,1,3,2,1,0.15,0
8,1,3,2,1,0.15,0
8,1,3,2,1,0.1,0
8,1,3,2,1,0.05,0
8,1,3,2,1,0.05,0
8,1,3,2,1,0.05,0
8,1,3,2,1,0,0
|
9,1,3,2,1,0.5,0
9,1,3,2,1,0.45,0
9,1,3,2,1,0.4,0
9,1,3,2,1,0.35,0
9,1,3,2,1,0.35,0
9,1,3,2,1,0.3,0
9,1,2,2,1,0.25,0
9,1,2,2,1,0.2,0
9,1,2,2,1,0.2,0
9,1,2,2,1,0.2,0
9,1,2,2,1,0.15,0
9,1,2,2,1,0.15,0
9,1,2,2,1,0.1,0
9,1,2,2,1,0.05,0
9,1,2,2,1,0.05,0
9,1,2,2,1,0.05,0
9,1,2,2,1,0,0
|
10,1,2,2,1,0.5,0
10,1,2,2,1,0.45,0
10,1,2,2,1,0.4,0
10,1,2,2,1,0.35,0
10,1,2,2,1,0.35,0
10,1,2,2,1,0.3,0
10,1,2,2,1,0.25,0
10,1,2,2,1,0.2,0
10,1,2,2,1,0.2,0
10,1,2,2,1,0.2,0
10,1,2,2,1,0.2,0
10,1,2,2,1,0.15,0
10,1,2,2,1,0.15,0
10,1,2,2,1,0.1,0
10,1,2,2,1,0.05,0
10,1,2,2,1,0.05,0
10,1,2,2,1,0.05,0
10,1,2,2,1,0.05,0
10,1,2,2,1,0.05,0
10,1,2,2,1,0,0
10,1,2,2,1,0,0
10,1,2,2,1,0,0
10,1,2,2,1,0,0
|
11,1,2,2,1,0.5,0
11,1,2,2,1,0.45,0
11,1,2,2,1,0.4,0
11,1,2,2,1,0.4,0
11,1,2,2,1,0.35,0
11,1,2,2,1,0.3,0
11,1,1,2,1,0.25,0
11,1,1,2,1,0.2,0
11,1,1,2,1,0.15,0
11,1,1,2,1,0.15,0
11,1,1,2,1,0.15,0
11,1,1,2,1,0.1,0
11,1,1,2,1,0.05,0
11,1,1,2,1,0,0
11,1,1,2,1,0,0
11,1,1,2,1,0,0
11,1,1,2,1,0,0
|
12,1,1,2,1,0.5,0
12,1,1,2,1,0.45,0
12,1,1,2,1,0.4,0
12,1,1,2,1,0.4,0
12,1,1,2,1,0.35,0
12,1,1,2,1,0.3,0
12,1,1,2,1,0.25,0
12,1,1,2,1,0.2,0
12,1,1,2,1,0.15,0
12,1,1,2,1,0.15,0
12,1,1,2,1,0.15,0
12,1,1,2,1,0.1,0
12,1,1,2,1,0.05,0
12,1,1,2,1,0,0
12,1,1,2,1,0,0
12,1,1,2,1,0,0
12,1,1,2,1,0,0
|
13,1,1,2,1,0.5,0
13,1,1,2,1,0.45,0
13,1,1,2,1,0.4,0
13,1,1,2,1,0.4,0
13,1,1,2,1,0.35,0
13,1,1,2,1,0.3,0
13,1,0,2,1,0.25,0
13,1,0,2,1,0.2,0
13,1,0,2,1,0.15,0
13,1,0,2,1,0.15,0
13,1,0,2,1,0.15,0
13,1,0,2,1,0.1,0
13,1,0,2,1,0.05,0
13,1,0,2,1,0,0
13,1,0,2,1,0,0
13,1,0,2,1,0,0
13,1,0,2,1,0,0
|
14,1,0,2,1,0.5,0
14,1,0,2,1,0.45,0
14,1,0,2,1,0.4,0
14,1,0,2,1,0.4,0
14,1,0,2,1,0.35,0
14,1,0,2,1,0.3,0
14,1,0,2,1,0.25,0
14,1,0,2,1,0.2,0
14,1,0,2,1,0.15,0
14,1,0,2,1,0.15,0
14,1,0,2,1,0.15,0
14,1,0,2,1,0.1,0
14,1,0,2,1,0.05,0
14,1,0,2,1,0,0
14,1,0,2,1,0,0
14,1,0,2,1,0,0
14,1,0,2,1,0,0
|
15,1,3,1,1,0.5,0
15,1,3,1,1,0.45,0
15,1,3,1,1,0.4,0
15,1,3,1,1,0.4,0
15,1,3,1,1,0.35,0
15,1,3,1,1,0.3,0
15,1,3,1,1,0.25,0
15,1,3,1,1,0.2,0
15,1,3,1,1,0.15,0
15,1,3,1,1,0.15,0
15,1,3,1,1,0.15,0
15,1,3,1,1,0.1,0
15,1,3,1,1,0.05,0
15,1,3,1,1,0,0
15,1,3,1,1,0,0
15,1,3,1,1,0,0
15,1,3,1,1,0,0
|
16,1,3,1,1,0.5,0
16,1,3,1,1,0.45,0
16,1,3,1,1,0.4,0
16,1,3,1,1,0.4,0
16,1,3,1,1,0.35,0
16,1,3,1,1,0.3,0
16,1,2,1,1,0.25,0
16,1,2,1,1,0.2,0
16,1,2,1,1,0.15,0
16,1,2,1,1,0.15,0
16,1,2,1,1,0.15,0
16,1,2,1,1,0.1,0
16,1,2,1,1,0.05,0
16,1,2,1,1,0,0
16,1,2,1,1,0,0
16,1,2,1,1,0,0
16,1,2,1,1,0,0
|
17,1,2,1,1,0.5,0
17,1,2,1,1,0.45,0
17,1,2,1,1,0.4,0
17,1,2,1,1,0.4,0
17,1,2,1,1,0.35,0
17,1,2,1,1,0.3,0
17,1,2,1,1,0.25,0
17,1,2,1,1,0.2,0
17,1,2,1,1,0.15,0
17,1,2,1,1,0.15,0
17,1,2,1,1,0.15,0
17,1,2,1,1,0.1,0
17,1,2,1,1,0.05,0
17,1,2,1,1,0,0
17,1,2,1,1,0,0
17,1,2,1,1,0,0
17,1,2,1,1,0,0
|
18,1,2,1,1,0.5,0
18,1,2,1,1,0.45,0
18,1,2,1,1,0.4,0
18,1,2,1,1,0.4,0
18,1,2,1,1,0.35,0
18,1,2,1,1,0.3,0
18,1,1,1,1,0.25,0
18,1,1,1,1,0.2,0
18,1,1,1,1,0.15,0
18,1,1,1,1,0.15,0
18,1,1,1,1,0.15,0
18,1,1,1,1,0.1,0
18,1,1,1,1,0.05,0
18,1,1,1,1,0,0
18,1,1,1,1,0,0
18,1,1,1,1,0,0
18,1,1,1,1,0,0
|
19,1,1,1,1,0.5,0
19,1,1,1,1,0.45,0
19,1,1,1,1,0.4,0
19,1,1,1,1,0.4,0
19,1,1,1,1,0.35,0
19,1,1,1,1,0.3,0
19,1,1,1,1,0.25,0
19,1,1,1,1,0.2,0
19,1,1,1,1,0.15,0
19,1,1,1,1,0.15,0
19,1,1,1,1,0.15,0
19,1,1,1,1,0.1,0
19,1,1,1,1,0.05,0
19,1,1,1,1,0,0
19,1,1,1,1,0,0
19,1,1,1,1,0,0
19,1,1,1,1,0,0
|
20,1,1,1,1,0.5,0
20,1,1,1,1,0.45,0
20,1,1,1,1,0.4,0
20,1,1,1,1,0.4,0
20,1,1,1,1,0.35,0
20,1,1,1,1,0.3,0
20,1,0,1,1,0.25,0
20,1,0,1,1,0.2,0
20,1,0,1,1,0.15,0
20,1,0,1,1,0.15,0
20,1,0,1,1,0.15,0
20,1,0,1,1,0.1,0
20,1,0,1,1,0.05,0
20,1,0,1,1,0,0
20,1,0,1,1,0,0
20,1,0,1,1,0,0
20,1,0,1,1,0,0
|
21,1,0,1,1,0.5,0
21,1,0,1,1,0.45,0
21,1,0,1,1,0.4,0
21,1,0,1,1,0.4,0
21,1,0,1,1,0.35,0
21,1,0,1,1,0.3,0
21,1,0,1,1,0.25,0
21,1,0,1,1,0.2,0
21,1,0,1,1,0.15,0
21,1,0,1,1,0.15,0
21,1,0,1,1,0.15,0
21,1,0,1,1,0.1,0
21,1,0,1,1,0.05,0
21,1,0,1,1,0,0
21,1,0,1,1,0,0
21,1,0,1,1,0,0
21,1,0,1,1,0,0
|
22,1,3,0,1,0.5,0
22,1,3,0,1,0.45,0
22,1,3,0,1,0.4,0
22,1,3,0,1,0.4,0
22,1,3,0,1,0.35,0
22,1,3,0,1,0.3,0
22,1,3,0,1,0.25,0
22,1,3,0,1,0.2,0
22,1,3,0,1,0.15,0
22,1,3,0,1,0.15,0
22,1,3,0,1,0.15,0
22,1,3,0,1,0.1,0
22,1,3,0,1,0.05,0
22,1,3,0,1,0,0
22,1,3,0,1,0,0
22,1,3,0,1,0,0
22,1,3,0,1,0,0
|
23,1,3,0,1,0.5,0
23,1,3,0,1,0.45,0
23,1,3,0,1,0.4,0
23,1,3,0,1,0.4,0
23,1,3,0,1,0.35,0
23,1,3,0,1,0.3,0
23,1,2,0,1,0.25,0
23,1,2,0,1,0.2,0
23,1,2,0,1,0.15,0
23,1,2,0,1,0.15,0
23,1,2,0,1,0.15,0
23,1,2,0,1,0.1,0
23,1,2,0,1,0.05,0
23,1,2,0,1,0,0
23,1,2,0,1,0,0
23,1,2,0,1,0,0
23,1,2,0,1,0,0
|
24,1,2,0,1,0.5,0
24,1,2,0,1,0.45,0
24,1,2,0,1,0.4,0
24,1,2,0,1,0.4,0
24,1,2,0,1,0.35,0
24,1,2,0,1,0.3,0
24,1,2,0,1,0.25,0
24,1,2,0,1,0.2,0
24,1,2,0,1,0.15,0
24,1,2,0,1,0.15,0
24,1,2,0,1,0.15,0
24,1,2,0,1,0.1,0
24,1,2,0,1,0.05,0
24,1,2,0,1,0,0
24,1,2,0,1,0,0
24,1,2,0,1,0,0
24,1,2,0,1,0,0
|
25,1,2,0,1,0.5,0
25,1,2,0,1,0.45,0
25,1,2,0,1,0.4,0
25,1,2,0,1,0.4,0
25,1,2,0,1,0.35,0
25,1,2,0,1,0.3,0
25,1,1,0,1,0.25,0
25,1,1,0,1,0.2,0
25,1,1,0,1,0.15,0
25,1,1,0,1,0.15,0
25,1,1,0,1,0.15,0
25,1,1,0,1,0.1,0
25,1,1,0,1,0.05,0
25,1,1,0,1,0,0
25,1,1,0,1,0,0
25,1,1,0,1,0,0
25,1,1,0,1,0,0
|
26,1,1,0,1,0.5,0
26,1,1,0,1,0.45,0
26,1,1,0,1,0.4,0
26,1,1,0,1,0.4,0
26,1,1,0,1,0.35,0
26,1,1,0,1,0.3,0
26,1,1,0,1,0.25,0
26,1,1,0,1,0.2,0
26,1,1,0,1,0.15,0
26,1,1,0,1,0.15,0
26,1,1,0,1,0.15,0
26,1,1,0,1,0.1,0
26,1,1,0,1,0.05,0
26,1,1,0,1,0,0
26,1,1,0,1,0,0
26,1,1,0,1,0,0
26,1,1,0,1,0,0
|
27,1,1,0,1,0.5,0
27,1,1,0,1,0.45,0
27,1,1,0,1,0.4,0
27,1,1,0,1,0.4,0
27,1,1,0,1,0.35,0
27,1,1,0,1,0.3,0
27,1,0,0,1,0.25,0
27,1,0,0,1,0.2,0
27,1,0,0,1,0.15,0
27,1,0,0,1,0.15,0
27,1,0,0,1,0.15,0
27,1,0,0,1,0.1,0
27,1,0,0,1,0.05,0
27,1,0,0,1,0,0
27,1,0,0,1,0,0
27,1,0,0,1,0,0
27,1,0,0,1,0,0
|
28,1,0,0,1,0.5,0
28,1,0,0,1,0.45,0
28,1,0,0,1,0.4,0
28,1,0,0,1,0.4,0
28,1,0,0,1,0.35,0
28,1,0,0,1,0.3,0
28,1,0,0,1,0.25,0
28,1,0,0,1,0.2,0
28,1,0,0,1,0.15,0
28,1,0,0,1,0.15,0
28,1,0,0,1,0.15,0
28,1,0,0,1,0.1,0
28,1,0,0,1,0.05,0
28,1,0,0,1,0,0
28,1,0,0,1,0,0
28,1,0,0,1,0,0
28,1,0,0,1,0,0
|
29,1,3,0,1,0.5,0
29,1,2,1,1,0.45,0
29,1,2,1,1,0.4,0
29,1,2,1,1,0.4,0
29,1,1,2,1,0.35,0
29,1,1,2,1,0.3,0
29,1,0,3,1,0.25,0
29,1,0,3,1,0.2,0
29,1,3,0,1,0.15,0
29,1,3,0,1,0.15,0
29,1,3,0,1,0.15,0
29,1,3,0,1,0.1,0
29,1,2,1,1,0.05,0
29,1,2,1,1,0,0
29,1,2,1,1,0,0
29,1,2,1,1,0,0
29,1,2,1,1,0,0
|
30,1,1,2,1,0.5,0
30,1,0,3,1,0.45,0
30,1,0,3,1,0.4,0
30,1,0,3,1,0.4,0
30,1,3,0,1,0.35,0
30,1,3,0,1,0.3,0
30,1,2,1,1,0.25,0
30,1,2,1,1,0.2,0
30,1,1,2,1,0.15,0
30,1,1,2,1,0.15,0
30,1,1,2,1,0.15,0
30,1,1,2,1,0.15,0
30,1,1,2,1,0.15,0
30,1,1,2,1,0.1,0
30,1,0,3,1,0.05,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
30,1,0,3,1,0,0
|
31,1,3,3,1,0.5,0
31,1,3,3,1,0.45,0
31,1,3,3,1,0.4,0
31,1,3,3,1,0.4,0
31,1,3,3,1,0.4,0
31,1,3,3,1,0.35,0
31,1,3,3,1,0.3,0
31,1,3,3,1,0.25,0
31,1,3,3,1,0.2,0
31,1,3,3,1,0.15,0
31,1,3,3,1,0.15,0
31,1,3,3,1,0.15,0
31,1,3,3,1,0.15,0
31,1,3,3,1,0.15,0
31,1,3,3,1,0.1,0
31,1,3,3,1,0.05,0
31,1,3,3,1,0.05,0
31,1,3,3,1,0.05,0
31,1,3,3,1,0,0
|
32,1,3,3,1,0.5,0
32,1,3,3,1,0.45,0
32,1,3,3,1,0.4,0
32,1,3,3,1,0.4,0
32,1,3,3,1,0.4,0
32,1,3,3,1,0.35,0
32,1,3,3,1,0.3,0
32,1,2,3,1,0.25,0
32,1,2,3,1,0.2,0
32,1,2,3,1,0.15,0
32,1,2,3,1,0.15,0
32,1,2,3,1,0.15,0
32,1,2,3,1,0.15,0
32,1,2,3,1,0.15,0
32,1,2,3,1,0.1,0
32,1,2,3,1,0.05,0
32,1,2,3,1,0.05,0
32,1,2,3,1,0.05,0
32,1,2,3,1,0,0
|
33,1,2,3,1,0.5,0
33,1,2,3,1,0.45,0
33,1,2,3,1,0.4,0
33,1,2,3,1,0.4,0
33,1,2,3,1,0.4,0
33,1,2,3,1,0.35,0
33,1,2,3,1,0.3,0
33,1,2,3,1,0.25,0
33,1,2,3,1,0.2,0
33,1,2,3,1,0.15,0
33,1,2,3,1,0.15,0
33,1,2,3,1,0.15,0
33,1,2,3,1,0.15,0
33,1,2,3,1,0.15,0
33,1,2,3,1,0.1,0
33,1,2,3,1,0.05,0
33,1,2,3,1,0.05,0
33,1,2,3,1,0.05,0
33,1,2,3,1,0,0
|
34,1,2,3,1,0.5,0
34,1,2,3,1,0.45,0
34,1,2,3,1,0.4,0
34,1,2,3,1,0.4,0
34,1,2,3,1,0.4,0
34,1,2,3,1,0.35,0
34,1,2,3,1,0.3,0
34,1,1,3,1,0.25,0
34,1,1,3,1,0.2,0
34,1,1,3,1,0.15,0
34,1,1,3,1,0.15,0
34,1,1,3,1,0.15,0
34,1,1,3,1,0.15,0
34,1,1,3,1,0.15,0
34,1,1,3,1,0.1,0
34,1,1,3,1,0.05,0
34,1,1,3,1,0.05,0
34,1,1,3,1,0.05,0
34,1,1,3,1,0,0
|
35,1,1,3,1,0.5,0
35,1,1,3,1,0.45,0
35,1,1,3,1,0.4,0
35,1,1,3,1,0.4,0
35,1,1,3,1,0.4,0
35,1,1,3,1,0.35,0
35,1,1,3,1,0.3,0
35,1,1,3,1,0.25,0
35,1,1,3,1,0.2,0
35,1,1,3,1,0.15,0
35,1,1,3,1,0.15,0
35,1,1,3,1,0.15,0
35,1,1,3,1,0.15,0
35,1,1,3,1,0.15,0
35,1,1,3,1,0.1,0
35,1,1,3,1,0.05,0
35,1,1,3,1,0.05,0
35,1,1,3,1,0.05,0
35,1,1,3,1,0,0
|
36,1,1,3,1,0.5,0
36,1,1,3,1,0.45,0
36,1,1,3,1,0.4,0
36,1,1,3,1,0.4,0
36,1,1,3,1,0.4,0
36,1,1,3,1,0.35,0
36,1,1,3,1,0.3,0
36,1,0,3,1,0.25,0
36,1,0,3,1,0.2,0
36,1,0,3,1,0.15,0
36,1,0,3,1,0.15,0
36,1,0,3,1,0.15,0
36,1,0,3,1,0.15,0
36,1,0,3,1,0.15,0
36,1,0,3,1,0.1,0
36,1,0,3,1,0.05,0
36,1,0,3,1,0.05,0
36,1,0,3,1,0.05,0
36,1,0,3,1,0,0
|
37,1,0,3,1,0.5,0
37,1,0,3,1,0.45,0
37,1,0,3,1,0.4,0
37,1,0,3,1,0.4,0
37,1,0,3,1,0.4,0
37,1,0,3,1,0.35,0
37,1,0,3,1,0.3,0
37,1,0,3,1,0.25,0
37,1,0,3,1,0.2,0
37,1,0,3,1,0.15,0
37,1,0,3,1,0.15,0
37,1,0,3,1,0.15,0
37,1,0,3,1,0.15,0
37,1,0,3,1,0.15,0
37,1,0,3,1,0.1,0
37,1,0,3,1,0.05,0
37,1,0,3,1,0.05,0
37,1,0,3,1,0.05,0
37,1,0,3,1,0,0
|
38,1,3,2,1,0.5,0
38,1,3,2,1,0.45,0
38,1,3,2,1,0.4,0
38,1,3,2,1,0.4,0
38,1,3,2,1,0.4,0
38,1,3,2,1,0.35,0
38,1,3,2,1,0.3,0
38,1,3,2,1,0.25,0
38,1,3,2,1,0.2,0
38,1,3,2,1,0.15,0
38,1,3,2,1,0.15,0
38,1,3,2,1,0.15,0
38,1,3,2,1,0.15,0
38,1,3,2,1,0.15,0
38,1,3,2,1,0.1,0
38,1,3,2,1,0.05,0
38,1,3,2,1,0.05,0
38,1,3,2,1,0.05,0
38,1,3,2,1,0,0
|
39,1,3,2,1,0.5,0
39,1,3,2,1,0.45,0
39,1,3,2,1,0.4,0
39,1,3,2,1,0.4,0
39,1,3,2,1,0.4,0
39,1,3,2,1,0.35,0
39,1,3,2,1,0.3,0
39,1,2,2,1,0.25,0
39,1,2,2,1,0.2,0
39,1,2,2,1,0.15,0
39,1,2,2,1,0.15,0
39,1,2,2,1,0.15,0
39,1,2,2,1,0.15,0
39,1,2,2,1,0.15,0
39,1,2,2,1,0.1,0
39,1,2,2,1,0.05,0
39,1,2,2,1,0.05,0
39,1,2,2,1,0.05,0
39,1,2,2,1,0,0
|
40,1,2,2,1,0.5,0
40,1,2,2,1,0.45,0
40,1,2,2,1,0.4,0
40,1,2,2,1,0.4,0
40,1,2,2,1,0.4,0
40,1,2,2,1,0.35,0
40,1,2,2,1,0.3,0
40,1,2,2,1,0.25,0
40,1,2,2,1,0.2,0
40,1,2,2,1,0.15,0
40,1,2,2,1,0.15,0
40,1,2,2,1,0.15,0
40,1,2,2,1,0.15,0
40,1,2,2,1,0.15,0
40,1,2,2,1,0.1,0
40,1,2,2,1,0.05,0
40,1,2,2,1,0.05,0
40,1,2,2,1,0.05,0
40,1,2,2,1,0,0
|
41,1,2,2,1,0.5,0
41,1,2,2,1,0.45,0
41,1,2,2,1,0.4,0
41,1,2,2,1,0.4,0
41,1,2,2,1,0.4,0
41,1,2,2,1,0.35,0
41,1,2,2,1,0.3,0
41,1,1,2,1,0.25,0
41,1,1,2,1,0.2,0
41,1,1,2,1,0.15,0
41,1,1,2,1,0.15,0
41,1,1,2,1,0.15,0
41,1,1,2,1,0.15,0
41,1,1,2,1,0.15,0
41,1,1,2,1,0.1,0
41,1,1,2,1,0.05,0
41,1,1,2,1,0.05,0
41,1,1,2,1,0.05,0
41,1,1,2,1,0,0
|
42,1,1,2,1,0.5,0
42,1,1,2,1,0.45,0
42,1,1,2,1,0.4,0
42,1,1,2,1,0.4,0
42,1,1,2,1,0.4,0
42,1,1,2,1,0.35,0
42,1,1,2,1,0.3,0
42,1,1,2,1,0.25,0
42,1,1,2,1,0.2,0
42,1,1,2,1,0.15,0
42,1,1,2,1,0.15,0
42,1,1,2,1,0.15,0
42,1,1,2,1,0.15,0
42,1,1,2,1,0.15,0
42,1,1,2,1,0.1,0
42,1,1,2,1,0.05,0
42,1,1,2,1,0.05,0
42,1,1,2,1,0.05,0
42,1,1,2,1,0,0
|
43,1,1,2,1,0.5,0
43,1,1,2,1,0.45,0
43,1,1,2,1,0.4,0
43,1,1,2,1,0.4,0
43,1,1,2,1,0.4,0
43,1,1,2,1,0.35,0
43,1,1,2,1,0.3,0
43,1,0,2,1,0.25,0
43,1,0,2,1,0.2,0
43,1,0,2,1,0.2,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.15,0
43,1,0,2,1,0.1,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0.05,0
43,1,0,2,1,0,0
43,1,0,2,1,0,0
|
44,1,0,2,1,0.5,0
44,1,0,2,1,0.5,0
44,1,0,2,1,0.45,0
44,1,0,2,1,0.4,0
44,1,0,2,1,0.35,0
44,1,0,2,1,0.35,0
44,1,0,2,1,0.35,0
44,1,0,2,1,0.3,0
44,1,0,2,1,0.25,0
44,1,0,2,1,0.2,0
44,1,0,2,1,0.15,0
44,1,0,2,1,0.15,0
44,1,0,2,1,0.15,0
44,1,0,2,1,0.15,0
44,1,0,2,1,0.15,0
44,1,0,2,1,0.1,0
44,1,0,2,1,0.05,0
44,1,0,2,1,0,0
44,1,0,2,1,0,0
|
45,1,3,1,1,0.5,0
45,1,3,1,1,0.5,0
45,1,3,1,1,0.45,0
45,1,3,1,1,0.4,0
45,1,3,1,1,0.35,0
45,1,3,1,1,0.35,0
45,1,3,1,1,0.35,0
45,1,3,1,1,0.3,0
45,1,3,1,1,0.25,0
45,1,3,1,1,0.2,0
45,1,3,1,1,0.15,0
45,1,3,1,1,0.15,0
45,1,3,1,1,0.15,0
45,1,3,1,1,0.15,0
45,1,3,1,1,0.15,0
45,1,3,1,1,0.1,0
45,1,3,1,1,0.05,0
45,1,3,1,1,0,0
45,1,3,1,1,0,0
|
46,1,3,1,1,0.5,0
46,1,3,1,1,0.5,0
46,1,3,1,1,0.45,0
46,1,3,1,1,0.4,0
46,1,3,1,1,0.35,0
46,1,3,1,1,0.35,0
46,1,3,1,1,0.35,0
46,1,3,1,1,0.3,0
46,1,2,1,1,0.25,0
46,1,2,1,1,0.2,0
46,1,2,1,1,0.15,0
46,1,2,1,1,0.15,0
46,1,2,1,1,0.15,0
46,1,2,1,1,0.15,0
46,1,2,1,1,0.15,0
46,1,2,1,1,0.1,0
46,1,2,1,1,0.05,0
46,1,2,1,1,0,0
46,1,2,1,1,0,0
|
47,1,2,1,1,0.5,0
47,1,2,1,1,0.5,0
47,1,2,1,1,0.45,0
47,1,2,1,1,0.4,0
47,1,2,1,1,0.35,0
47,1,2,1,1,0.35,0
47,1,2,1,1,0.35,0
47,1,2,1,1,0.3,0
47,1,2,1,1,0.25,0
47,1,2,1,1,0.2,0
47,1,2,1,1,0.15,0
47,1,2,1,1,0.15,0
47,1,2,1,1,0.15,0
47,1,2,1,1,0.15,0
47,1,2,1,1,0.15,0
47,1,2,1,1,0.1,0
47,1,2,1,1,0.05,0
47,1,2,1,1,0,0
47,1,2,1,1,0,0
|
48,1,2,1,1,0.5,0
48,1,2,1,1,0.5,0
48,1,2,1,1,0.45,0
48,1,2,1,1,0.4,0
48,1,2,1,1,0.35,0
48,1,2,1,1,0.35,0
48,1,2,1,1,0.35,0
48,1,2,1,1,0.3,0
48,1,1,1,1,0.25,0
48,1,1,1,1,0.2,0
48,1,1,1,1,0.15,0
48,1,1,1,1,0.15,0
48,1,1,1,1,0.15,0
48,1,1,1,1,0.15,0
48,1,1,1,1,0.15,0
48,1,1,1,1,0.1,0
48,1,1,1,1,0.05,0
48,1,1,1,1,0,0
48,1,1,1,1,0,0
|
49,1,1,1,1,0.5,0
49,1,1,1,1,0.5,0
49,1,1,1,1,0.45,0
49,1,1,1,1,0.4,0
49,1,1,1,1,0.35,0
49,1,1,1,1,0.35,0
